"GeneID"	"N4wkGK1"	"N4wkGK2"	"N4wkGK3"	"N4wkGK4"	"N4wkGK5"	"N8wkGK1"	"N8wkGK2"	"N8wkGK3"	"N8wkGK4"	"N8wkGK5"	"N12wkGK1"	"N12wkGK2"	"N12wkGK3"	"N12wkGK4"	"N12wkGK5"	"N16wkGK1"	"N16wkGK2"	"N16wkGK3"	"N16wkGK4"	"N16wkGK5"	"N20wkGK1"	"N20wkGK2"	"N20wkGK3"	"N20wkGK4"	"N20wkGK5"
500528	94.5205	101.834	108.354	95.0369	114.305	113.758	123.981	94.8628	132.628	104.394	116.968	130.033	107.021	134.134	98.4496	102.778	124.36	117.777	111.942	110.912	119.542	138.884	127.049	120.46	112.75
84387	2.083	3.18259	5.19513	13.6952	1.97534	17.2668	7.1373	2.73782	4.31232	11.2277	2.12258	3.18886	2.42633	2.33834	13.7185	13.9985	17.9348	3.768	13.122	13.9857	2.10098	3.67884	7.50839	3.65457	5.68037
301264	592.377	641.295	636.102	569.864	613.506	499.239	545.751	550.429	550.619	511.284	374.048	463.453	470.725	461.662	532.677	356.218	366.384	291.964	304.097	451.182	444.03	677.027	544.946	443.753	613.565
171452	30.5235	30.4949	19.8796	22.0149	33.6099	20.3749	29.3247	14.0438	36.2139	21.8856	29.9241	7.82637	14.6132	2.48276	15.7305	25.6168	30.8707	16.5504	23.5255	18.019	2.92765	16.9857	22.2151	26.9333	19.03
25368	3337.5	3457.405	2945.685	3594.575	2955.72	3418.51	3674.93	3791.115	3543.54	3682.76	3681.095	3594.16	3417.51	3456.405	3677.125	3763.425	3653.085	3240.185	3885.885	3451.12	4197.19	4693.985	4237.365	4345.545	4654.255
301458	1328.07	1485.6	1396.62	1440.92	1280.92	1265.95	1241.81	1231.05	1175.19	1302.29	1308.87	1370.89	1231.55	1280.2	1303.41	1136.67	1288.72	1140.58	1321.19	1239.22	1368.95	1445.5	1438.33	1357.21	1503.35
365567	134.131	166.726	111.776	143.786	131.01	144.393	156.339	157.012	184.282	161.589	129.276	140.446	127.552	117.517	121.574	113.665	211.638	163.609	161.044	120.653	131.209	111.805	93.7592	133.584	93.6864
80899	9.742437	5.45795	11.076355	1.408412	6.02621	4.332725	10.39235	6.555455	8.076785	2.954395	13.677955	5.035425	5.33705	3.142245	8.022955	2.687625	2.124913	13.167324	5.01668	3.188775	5.17078	5.3981	6.18311	5.62083	5.51168
363192	177.2951	165.2586	186.39695	150.6832	166.86945	179.27005	165.85675	169.5011	172.40875	178.59015	166.4168	184.6349	163.31935	157.1688	195.0389	188.82545	173.104	204.90975	180.09525	141.92145	168.1582	133.2477	129.0802	151.7692	125.27685
498230	206.12	225.03	160.173	236.492	199.904	243.042	278.322	264.056	259.527	270.729	274.84	195.143	280.949	275.195	317.769	262.48	338.898	255.725	304.83	305.62	279.166	310.061	300.054	268.929	371.546
64183	48.7977	59.3626	51.7511	38.2464	54.3355	51.1255	65.3168	51.8448	105.76	64.9886	71.2674	53.5796	52.8386	49.113	45.1704	35.3449	56.6878	65.0018	72.1691	35.1864	60.4986	88.3836	45.5911	70.3331	52.9956
266704	7.47647	21.6061	5.41167	8.1993	15.039	11.1684	7.65674	5.07397	12.1867	9.2016	19.1796	5.76996	18.3231	3.62848	7.97785	5.11645	11.653	15.1721	13.2299	1.9148	7.33746	12.7485	16.6782	2.63738	21.5861
297695	252.973	231.611	139.553	176.829	230.334	253.862	196.756	174.582	154.679	181.691	220.72	233.445	199.327	253.091	196.957	206.695	204.178	220.23	150.869	193.976	154.087	141.252	164.899	175.266	162.637
29516	284.775	289.626	221.702	273.989	266.057	289.203	322.35	264.6	285.365	254.674	293.478	301.189	348.85	294.877	255.81	284.431	290.326	227.041	264.017	293.425	304.044	275.979	398.513	389.683	318.949
287828	287.2775	238.355	244.2515	257.445	272.369	194.3935	172.532	197.8925	181.0875	201.7065	157.815	167.961	172.58	166.6605	151.2165	127.398	161.805	141.10055	203.766	176.6325	168.763	162.7495	160.555	148.386	184.008
287545	65.3186	133.428	129.244	66.0562	43.7119	62.7054	48.709	79.0005	100.46	170.805	139.905	112.074	99.9775	117.863	94.3832	87.3524	119.508	115.468	104.538	121.421	106.229	152.79	80.2774	76.9275	70.5075
24483	12.367	31.2049	19.7656	11.5018	14.3622	4.69953	5.90455	15.7351	18.7127	15.2041	22.3297	7.75518	19.1649	16.0019	12.0667	17.8077	5.07148	33.5093	7.06467	2.96741	3.09236	20.4262	7.02196	13.4887	11.9362
361688	98.3253	85.322	100.443	85.3955	105.334	125.121	138.017	144.471	135.16	144.487	113.445	136.661	134.787	147.029	106.503	129.712	120.758	97.8329	133.4	144.92	144.241	132	168.578	162.738	166.513
360826	185.681	173.734	196.487	170.774	167.988	178.783	160.443	166.386	168.15	152.87	149.168	160.396	170.973	142.154	157.586	180.528	157.956	155.768	156.832	141.786	185.916	181.268	173.692	155.208	174.245
361069	46.1148	57.45235	45.1025	46.4416	50.3239	57.8994	43.80585	57.25645	48.60075	69.31535	54.7674	47.89355	55.03135	51.355	41.85595	63.4374	61.7137	58.65975	73.6418	64.6826	73.25185	69.29445	69.931	41.0809	46.651
291699	343.772	295.204	313.152	376.693	362.253	308.468	349.365	230.676	345.676	261.05	208.776	276.627	267.759	254.857	227.378	242.562	246.81	253.123	256.398	242.014	279.894	263.852	337.245	284.184	274.147
360639	88.3721	92.82825	83.63585	92.9501	108.5684	86.33105	79.796	94.4648	79.4006	86.4369	106.4198	82.2475	79.9077	76.16	71.4523	82.26985	98.06665	83.1347	85.5367	57.94025	82.5505	71.56745	69.82905	78.99475	88.59595
361403	41.2859	41.0065	40.2811	40.3525	40.8256	44.2124	31.8367	38.1126	55.0769	58.885	45.8065	25.8335	50.238	42.6637	53.6287	28.3733	31.3067	34.8902	39.3125	11.8964	15.3721	17.2004	48.7023	23.8242	38.6774
315911	605.426	666.076	619.586	705.563	582.848	431.061	418.863	486.503	405.636	414.648	397.365	380.55	389.431	363.324	386.343	381.55	316.57	317.813	309.931	319.035	322.935	312.773	355.097	351.628	353.797
311508	97.8723	102.773	104.592	119.109	104.621	107.155	93.0562	119.051	103.23	103.678	134.398	174.502	130.115	150.427	159.975	170.043	129.76	127.795	181.139	133.046	121.263	139.819	154.514	158.153	134.481
363069	86.2657	71.0034	74.9133	66.7936	72.4671	48.4866	53.0487	51.0385	55.533	69.56	60.6408	53.8017	52.0778	68.7268	67.3022	56.347	78.2894	66.1062	40.6126	67.0228	66.4758	64.4584	74.838	29.6599	57.5413
310836	16.4747	19.4032	21.4555	3.23819	21.0961	14.859	17.129	17.4822	7.1621	26.5855	27.0364	6.29565	18.3869	22.4748	18.0997	5.96256	18.7495	7.24352	22.8439	14.3702	31.5887	6.29083	40.0839	21.9915	27.1192
64667	223.473	249.285	212.101	242.312	305.621	339.355	236.084	256.591	231.601	262.461	230.678	202.876	186.783	166.188	188.652	278.913	256.15	205.963	239.283	266.943	263.695	280.101	180.416	241.526	224.984
252855	324.248	304.85	320.082	244.086	241.02	291.144	257.93	180.372	269.387	190.562	165.358	219.701	202.181	223.039	227.171	211.562	223.616	249.172	188.079	164.971	158.03	148.022	249.545	163.018	173.363
66012	9.81733	8.05424	10.0089	0.721744	3.05761	2.29026	0.973902	1.29414	3.31422	1.81818	2.37436	5.37217	6.18416	3.22269	3.10656	3.68752	1.16848	3.00185	2.84835	10.3621	4.26438	8.39052	2.2418	3.13941	3.85866
317396	151.9038967	174.81856	149.4015633	157.6019567	166.2713567	154.7383867	160.2813167	160.9147833	172.5468867	152.0439433	175.9075967	212.2768133	167.4013667	200.965025	173.6728967	208.7717067	187.7971	200.3515167	187.8505533	162.5526233	153.8638767	119.1320167	135.08873	154.5580467	133.5424267
29741	76.49	96.78775	96.125	83.66745	100.4845	125.8985	149.3745	118.17195	129.9225	119.271	112.3257	120.304	119.371	125.99715	115.22535	111.0292	133.209	138.0045	133.4155	106.6735	123.96405	80.01445	88.4701	118.41635	54.04415
29583	97.0575	120.328	122.969	120.865	88.7641	88.8699	83.8469	105.435	67.6158	84.9168	101.115	68.5978	73.6176	54.261	95.8181	88.8393	56.6849	107.005	113.872	81.7189	67.6914	94.9801	111.138	85.5153	97.6522
295975	1848.43	1652.13	1893.79	1760.82	1572.87	1380.72	1468.73	1370.99	1350.97	1335.23	1283.6	1379.08	1358.31	1358.5	1383.72	1309.66	1270.86	1314.33	1267.58	1309.26	1688.28	1479.09	1503.73	1424.19	1628.45
297412	278.806	196.297	245.204	194.359	249.842	220.63	213.86	227.48	223.089	209.334	211.991	280.213	278.093	221.916	203.419	277.041	151.02	287.779	218.75	236.012	283.216	207.848	213.789	211.904	251.259
300141	0.795493	0.791731	0.678162	1.25026	0.834849	1.31167	0.801383	1.42418	0.890439	1.05377	0.785191	0.939013	0.868413	0.745842	0.539021	0.857704	0.888514	2.00759	2.01577	0.884632	7.86336	1.22529	1.09805	1.00792	1.34497
24373	2.01039	11.4852	13.5551	2.21648	2.42052	1.85758	1.78802	4.50308	1.67597	2.15244	6.94277	8.89309	2.15804	7.60243	5.44511	2.5937	4.47532	5.39521	2.7473	5.15498	6.51206	2.9116	31.3443	7.23377	12.9485
306279	11.1275	1.15193	1.77753	9.86223	2.7982	2.99277	14.8307	0.956376	13.3114	4.3082	14.2196	1.73137	0.797019	0.913208	3.12978	1.54916	1.33166	2.84687	1.12042	13.4424	1.26279	2.4263	1.41221	14.9309	2.21638
300947	36.51635	41.20395	50.63675	37.79285	49.6434	38.63955	49.66315	35.30135	44.7669	44.491	39.63675	47.41855	52.74345	50.77305	44.2743	31.51595	32.4949	30.28755	35.99115	38.86565	49.30735	50.13905	45.3382	46.59465	38.27355
94197	715.1892	595.71715	614.33925	615.7288	596.75585	668.83935	634.4194	741.53265	652.436	753.4016	650.31785	711.92075	746.7043	522.05195	695.1072	629.093	643.83505	622.02515	525.8179	693.67765	498.3473	481.71935	490.9095	506.0661	462.5917
313658	89.3946	100.27315	92.9974	122.46185	129.3749	89.1105	113.2959	91.93825	118.39525	114.0125	74.86715	99.24635	90.571535	100.27855	88.3438	113.24545	108.72855	101.0884	129.84955	105.56275	120.6581	96.88355	90.1988	116.79985	78.55075
171304	25.3485	26.9077	36.5332	53.43	38.1178	16.8511	17.7187	2.57917	10.643	22.0366	2.25003	25.2341	3.7497	4.12563	14.0129	8.5299	18.2652	25.5808	8.03951	23.6555	22.246	20.616	3.15213	13.4855	8.17424
681234	69.9372	55.7421	68.0039	48.8617	56.7614	72.6418	61.4165	48.8613	48.2902	50.5585	62.9019	109.315	70.5718	74.589	58.8795	57.0921	60.9228	68.5558	72.8945	59.4921	56.2442	59.1751	87.5128	65.8538	50.7024
313771	113.797	94.8767	139.616	96.0655	107.646	122.827	107.841	97.5792	125.743	116.573	120.664	103.501	104.774	117.971	105.168	128.202	122.777	193.993	94.5464	118.636	132.043	86.6286	106.845	95.4197	97.9822
362430	124.819	124.095	142.452	130.885	115.808	102.288	104.337	79.7196	82.5352	78.9657	77.1038	65.5896	88.4515	86.0245	88.3639	81.0472	71.1597	86.9075	75.4758	66.9074	80.6157	69.2139	67.0931	85.1741	58.7317
353230	19.788505	4.83497	9.36775	10.55124	13.50606	10.29246	21.382655	17.54935	16.625135	21.03376	15.89706	24.593665	18.546	16.327775	10.90538	11.232395	15.978265	27.9843	19.123755	19.98401	23.83935	15.417845	20.57429	19.644795	29.860365
300032	84.9376	75.0229	90.0236	84.1059	102.439	128.847	120.509	104.802	117.522	143.833	89.5954	125.715	117.5	136.05	139.214	80.6539	131.005	119.424	115.888	88.3186	108.431	117.046	82.8719	64.2472	91.7704
685216	2.14572	1.87493	1.71653	2.04573	2.73588	2.2819	4.39284	1.66668	3.34316	2.1936	1.31984	1.24301	1.82441	1.60569	2.69678	6.29535	1.35643	5.68008	3.15264	1.57094	3.17226	10.0495	2.0709	1.63711	6.68136
25242	66.4055	42.2876	45.9775	49.3338	70.8608	51.9189	85.5849	32.567	72.1483	42.0767	15.0364	4.71503	11.8845	26.3743	26.4801	8.42079	19.4055	18.6148	25.6762	24.9115	33.7194	58.2252	41.8276	54.4637	45.4462
29540	274.662	312.564	341.668	270.532	217.067	115.922	119.989	99.0257	108.977	128.146	144.124	146.719	113.595	100.836	178.736	128.231	164.572	229.695	135.6	169.733	125.108	116.658	130.664	103.499	99.9005
316758	12.8497	39.1347	29.7883	27.3072	18.5491	16.2464	21.2327	4.91874	17.9442	13.39	21.2325	26.4397	26.9897	5.97734	13.1469	18.9844	17.4253	25.0284	27.8283	38.9289	29.5394	35.0604	23.6888	14.7581	27.3864
494192	1.83378	3.01283	2.31821	1.1792	1.02878	6.55316	3.73846	1.04727	1.04678	2.45832	0.984536	5.60006	1.76217	0.870615	2.1946	0.984445	1.05554	1.71431	1.73783	0.943893	4.04041	4.42844	1.41188	1.79458	1.9588
291534	184.103	187.729	185.65	176.7255	190.866	201.8675	177.9455	161.8035	187.897	154.4948	167.549	165.37	170.081	206.766	180.75945	153.1455	189.333	192.4558	152.7267	177.632	215.4175	190.1545	243.3585	192.3045	228.372
307091	953.18	923.929	778.147	1059.22	868.413	999.359	890.094	970.612	1039.64	944.638	1057.1	1080.34	1028.36	1110.88	1228.95	1163	1040.69	1006.09	1159.84	1010.08	1359.74	1141.32	1029.87	1264.37	1223.9
499430	51.2727	79.8713	63.3304	60.0155	58.3737	42.05	59.8964	66.1195	68.4556	69.8503	69.3985	60.8815	54.2159	78.2091	36.5807	46.2562	60.811	54.9453	85.2466	86.7695	61.7631	97.2943	67.3207	62.8281	71.5873
304545	181.344	143.511	183.157	168.413	139.388	122.64	125.509	132.384	148.492	174.703	150.909	156.371	138.674	152.589	139.763	117.719	142.685	188.021	145.323	135.434	163.442	126.691	131.618	138.608	149.804
24539	166.784	195.236	178.422	207.541	193.56	110.406	122.201	132.138	250.05	170.71	94.1923	90.2562	140.955	128.295	74.2211	82.1283	150.712	110.867	227.755	116.705	105.684	388.073	257.683	106.308	107.394
689197	129.601	111.011	102.672	105.423	97.8873	101.302	103.163	78.0233	95.2667	91.8826	98.9026	128.116	113.884	119.299	89.8734	112.01	109.813	79.0788	81.2724	64.1293	82.2719	74.1301	112.375	76.4666	88.4344
64469	247.273	193.085	246.439	256.455	225.207	219.987	204.61	229.018	205.384	247.063	245.046	241.325	249.842	257.895	246.17	250.439	209.007	224.558	220.422	264.304	211.314	243.706	253.786	267.115	211.331
314380	85.7121	61.8305	79.6648	69.5768	76.5309	67.2363	50.0864	49.2292	62.7109	54.125	70.2305	74.5244	61.8766	56.157	62.3081	45.4002	66.2509	53.3906	78.9139	63.1804	72.6679	59.3213	57.8512	49.8693	75.5233
313778	15.908515	15.03871	8.79896	4.671645	6.05295	10.25438	13.45805	10.23583	11.411775	9.74925	14.205135	14.77671	12.190605	14.10754	9.166275	8.7137905	11.03515	20.88035	14.07413	13.799935	14.50851	10.26259	13.286215	6.556565	19.7887
314870	61.3945	41.5917	51.2222	43.5441	47.2312	63.7924	66.5573	68.9791	63.0283	64.5693	71.0291	75.8053	62.5205	89.2085	70.0862	86.6233	85.9208	68.0375	96.7843	77.9295	61.1805	97.2365	89.1921	91.2869	81.1195
64133	24.4801	6.79862	18.7683	2.1128	4.8378	9.15626	13.2915	14.6957	1.46419	3.71093	17.6601	20.3085	2.70724	23.8803	10.0271	2.73399	29.8565	29.6774	17.0698	4.33702	6.34016	5.40463	28.1187	10.719	6.72961
64536	0.488797	1.81721	1.47148	1.38287	1.0222	1.11654	5.35966	1.28972	1.16072	1.40278	1.64989	4.73561	6.33466	1.07364	4.7796	1.23553	8.43817	14.7038	8.02029	0.583725	1.15798	6.41737	5.93268	12.5472	10.9669
85255	1279.56	1156.22	1458.41	1337.45	1144.57	1743.75	1588.88	1374.19	1456.32	1071.03	2049.3	2552.59	1590.93	2351.63	2736.43	1630.06	1689.8	1573.22	2062.05	1587.13	1908.67	2295.38	1732.01	1861.77	1789.8
291609	1760.4	1647.57	1592.88	1733.08	1634.34	2203.29	2316.34	2462.57	2087.5	2234.78	2180.83	2493.07	2051.61	2211.6	2220.94	2120.43	2052.63	2038.71	1980.16	1889.86	1983.44	2034.63	2002.99	2188.43	2093.66
170908	45.6737	52.6085	50.3691	49.3571	53.1871	54.0721	43.8859	51.0603	37.1177	66.4642	59.2167	32.087	46.7785	42.9093	41.7199	51.6607	49.8101	39.3779	45.2407	62.5239	34.8784	32.933	51.4462	58.8658	45.9752
289759	14.4119	3.7505	3.71807	10.6363	7.1476	8.27298	22.1226	5.44642	12.5539	1.84727	12.2185	1.62862	8.33987	1.54616	1.03822	17.6111	17.3502	3.55206	1.57327	1.35399	2.52149	17.3456	15.4348	30.2161	17.079
29339	5853.88	5867.51	4781.46	6290.16	5115	4446.2	4673.44	4717.94	4272.39	4600.68	3764.73	4136.96	4201.4	3945.44	3929.04	5146.32	4221.05	3728.81	4090.43	3965.81	4444.92	4926.84	4743.65	4927.66	4881.09
303607	190.206	208.588	210.329	187.881	199.134	188.089	212.771	167.36	194.35	181.262	212.729	156.373	196.334	195.174	180.599	181.583	216.386	232.616	202.055	235.476	202.568	162.274	181.67	209.301	177.185
304150	365.9427	306.349435	351.4632	316.88293	263.58526	386.70126	331.289015	386.15615	365.9223	361.551565	507.47555	521.0845	557.2546	459.516675	463.61621	483.09355	403.797165	496.5036	477.2226	482.6649	444.573425	392.8191	542.677845	486.30055	562.83315
79463	138.072	137.665	140.425	191.158	139.793	144.415	168.703	152.237	152.855	142.164	115.69	92.4802	130.01	112.104	126.476	130.454	105.313	112.851	118.272	130.04	111.817	151.273	152.221	108.073	112.471
24588	0.643975	8.66196	11.5713	1.58837	2.34488	11.1397	6.92413	6.67564	19.8472	7.99186	4.92546	2.03095	2.8503	12.3647	1.75551	9.36314	3.00423	15.2498	1.87849	7.25863	2.09871	4.59908	2.64293	2.37911	7.0908
246240	172.206	190.972	106.499	159.068	116.49	105.757	91.8932	60.6736	99.6362	80.6489	80.1808	72.859	88.2744	114.367	82.3665	63.3142	83.1636	87.92	106.921	102.321	89.8226	95.003	73.8144	94.2841	96.0704
79125	469.94	467.407	518.369	437.164	542.001	431.501	498.364	600.624	534.661	525.073	567.859	505.434	427.545	457.51	473.524	464.641	548.632	524.168	594.823	550.136	613.097	418.333	373.795	504.594	362.96
361795	37.043	43.5547	77.1061	67.8364	47.1331	67.9178	56.8573	64.2919	41.6894	72.9033	53.8601	40.9902	47.5356	57.3189	48.9418	37.1539	66.6599	51.2303	48.1415	45.6501	49.7015	64.1129	41.7842	35.3822	33.6107
363017	33.81869833	39.81005333	50.24310667	39.61600667	46.62636667	30.72171333	35.53693667	30.16026667	20.50917333	19.99136	29.41013	35.18671	38.71978333	34.64535667	30.51775333	40.12345	33.7254	40.6952	50.30896667	43.20655333	33.15096667	33.67536667	44.56623333	32.77576	42.1062
83501	593.666	559.9855	580.2535	675.8615	725.008	701.022	770.205	819.7525	696.7115	687.835	715.7825	851.113	801.792	729.185	741.346	688.27	728.4575	727.4625	752.5365	803.6405	623.12	712.8435	757.615	596.568	757.6615
83508	35.0647	52.5195	73.6523	43.3085	63.8432	41.5361	2.82009	37.2487	23.8482	19.7244	27.0385	21.5532	41.453	24.5075	43.4322	27.17	19.916	20.5409	32.4237	37.5737	8.64532	11.7744	29.9898	22.1873	37.6213
24788	3742.52	3930.45	3443.69	3843.47	3192.89	2809.8	3380.06	3648.28	3143.99	3046.76	3498.6	3185.77	3089.86	3080.96	3295.89	3501.84	3353.43	3251.02	3336.19	2915.58	3337.57	3377.9	2995.15	3454.7	3057.04
304862	70.06585	72.15835	79.8234	71.7619	72.85105	79.36905	73.60855	63.91385	70.68505	61.631455	60.578965	63.813435	94.982	60.92455	78.72235	57.60099	69.5464	79.5022	56.22075	61.74067	73.28255	45.27725	41.77667	74.52535	45.19863
314374	152.1745533	174.24663	205.48213	192.5452233	199.9540333	183.0470033	206.8594933	178.58121	194.5988767	177.2576667	184.74175	196.8799033	205.34311	204.34479	213.4225367	261.5152967	246.93473	267.5136667	233.07794	250.69525	153.8381	230.5078667	203.57772	166.3289333	210.64884
25263	22.51	25.4207	16.9249	9.30661	13.4541	21.5998	23.3953	19.31	25.4386	31.8587	17.4043	18.5786	23.1177	28.8247	12.0979	25.266	43.7486	39.6615	30.6754	30.7089	22.2404	29.3721	28.9935	26.7921	33.995
361800	31.2363	18.4661	8.46535	35.1255	32.4847	27.6945	46.6296	30.3838	40.6462	2.59234	4.60191	10.5198	33.2551	31.1235	25.5322	31.288	2.41946	18.4842	23.7929	13.2768	28.7234	5.04216	15.6057	12.2887	31.2142
171576	65.2907	48.6503	46.41	61.0908	49.2143	35.4184	6.3727	18.3262	22.9494	5.49216	6.04965	4.65647	23.1298	19.265	12.6845	5.1298	4.3496	17.7897	11.4364	11.2404	5.76388	2.524	7.76685	4.92836	7.7107
314171	141.9925	143.4954	131.5458	159.5343	154.91815	135.1498	107.6041	136.24955	152.30745	113.15895	145.1708	203.1924	163.34955	172.2086	157.6812	175.7133	164.65715	192.6869	183.5938	135.40205	213.5099	183.7203	232.57385	201.3731	195.1808
25297	25.8405	19.0909	27.4955	25.3479	23.4267	21.4199	21.381	31.387	27.3044	24.4671	41.1105	24.7535	23.4489	21.2461	14.4262	22.5722	19.2022	21.7362	40.4078	17.3771	18.3389	18.7125	23.1864	21.0158	33.852
497934	46.1283	7.30779	19.0648	46.3754	10.4076	48.9261	9.665	49.3889	53.6759	9.94759	50.9065	42.5667	20.6504	27.8834	8.07185	8.69852	8.36371	36.8962	36.2729	29.6631	21.5084	65.547	42.9228	23.2956	9.26139
24360	14312.9	13859	12355.3	14803.7	10807.5	11721.4	12128.3	12945.3	12305.1	13043.8	12239.8	12289.2	10100	10330.4	10769	12865.9	11290.2	11582.8	12924.5	11068	13728.9	15265.9	12271.9	13881.8	13798.1
360914	879.669	714.149	750.865	806.056	647.647	548.786	420.975	448.528	484.007	584.465	371.692	446.878	422.43	470.821	502.994	365.856	401.938	400.226	406.636	411.835	404.298	338.452	394.876	409.158	328.083
301516	9.64806	15.2941	4.7513	5.64547	23.1655	33.8809	23.4995	23.1732	34.2795	39.8043	55.0555	46.0922	44.1692	18.8315	25.9685	31.169	21.623	50.4631	37.3435	34.3664	59.6054	19.6075	32.959	37.0465	32.5896
24924	124.335	120.727	110.934	118.101	135.37	104.357	106.558	130.192	85.7259	75.4929	61.1646	97.8093	114.293	77.4123	91.0737	66.2911	87.1817	81.8786	78.4993	109.115	97.3256	134.757	101.544	105.622	77.2619
29734	273.692	305.862	371.035	300.443	281.622	380.82	294.97	331.553	308.894	372.545	379.018	363.537	459.18	376.367	508.775	548.016	552.15	560.107	467.242	466.933	221.126	345.843	372.467	298.086	399.576
79243	1130.04	1139.25	1181.13	1398.09	1248.88	512.43	538.329	413.477	456.472	608.796	351.817	323.212	425.357	340.643	487.219	563.529	417.225	405.678	306.424	457.03	383.739	318.907	388.235	356.042	414.451
361765	82.1654	76.4952	93.1298	82.0795	123.534	53.4279	80.2179	89.2726	111.552	74.3348	78.2929	68.3454	90.7058	96.1362	80.5327	89.4677	94.7686	108.677	95.6437	53.6779	73.5044	71.1497	65.4004	77.3212	72.2152
361938	8.73244	10.5798	14.4379	12.9922	3.08565	8.56147	8.53774	16.9554	2.58882	1.87527	17.8168	3.16754	10.6776	3.2266	8.72161	15.2826	23.6362	6.21047	9.82259	18.6742	1.54651	2.80333	1.21711	6.88551	16.8762
116658	6.19357	1.70868	9.76928	6.62431	1.47196	13.9364	4.74382	5.65784	22.7335	24.2186	32.3878	19.5275	28.2586	7.40384	4.70364	11.455	4.2367	6.12506	28.4895	9.72692	9.62061	19.6163	18.4603	3.81581	18.1491
60668	34.5591	51.7164	33.811	28.2717	32.7031	32.6316	41.9924	40.0707	38.0429	32.9335	23.8821	34.0438	39.4775	22.7785	25.0731	28.8631	26.0756	65.1028	41.5833	19.3456	27.3088	37.9428	42.5079	27.502	49.8613
308561	0.438318	1.00781	3.13072	2.21634	1.60433	1.0375	0.445717	0.572708	0.900183	0.418682	1.21111	6.11518	3.503	0.893249	0.42798	1.32515	1.45851	1.05482	0.77995	1.37817	0.523223	8.56211	1.28632	0.561334	8.73404
