"GeneID"	"N4wkWT1"	"N4wkWT2"	"N4wkWT3"	"N4wkWT4"	"N4wkWT5"	"N8wkWT1"	"N8wkWT2"	"N8wkWT3"	"N8wkWT4"	"N8wkWT5"	"N12wkWT1"	"N12wkWT2"	"N12wkWT3"	"N12wkWT4"	"N12wkWT5"	"N16wkWT1"	"N16wkWT2"	"N16wkWT3"	"N16wkWT4"	"N16wkWT5"	"N20wkWT1"	"N20wkWT2"	"N20wkWT3"	"N20wkWT4"	"N20wkWT5"
292949	467.139	311.1755	388.3085	389.263	275.9055	438.485	420.4895	355.581	399.7465	323.393	467.6095	622.4405	624.091	513.026	505.125	496.7035	613.935	447.2465	555.645	669.0155	610.2205	695.7415	678.2725	525.7095	548.2505
363015	17.6572	3.06066	4.66468	5.83498	6.25166	4.14367	3.31835	22.7742	5.23915	4.29558	17.9634	19.227	3.59218	5.14279	2.51245	4.3996	7.03888	2.61996	7.6594	2.28686	5.26785	3.55556	6.8856	11.6564	7.00623
363630	163.575	143.431	204.034	202.304	268.016	160.607	207.962	172.483	194.478	179.11	247.481	171.77	230.189	215.391	240.214	308.865	262.553	200.819	348.173	219.11	244.479	263.293	197.797	221.666	309.99
500124	11.5247	1.33308	0.863063	3.55021	0.840075	9.52571	3.55168	23.634	1.86547	1.79531	7.21213	1.6663	3.09036	6.53369	6.36971	14.9324	13.6435	3.20331	15.4816	2.91184	9.37576	2.63319	2.20529	21.0715	5.5963
309643	80.6062	69.9361	58.4182	33.168	73.985	12.7048	49.305	70.4556	70.8888	31.276	57.396	50.9984	45.0034	41.9643	67.5181	48.1801	54.3358	45.8182	46.0796	52.7713	54.9925	60.8062	46.8227	46.5174	76.6901
308384	352.932	288.717	373.14	406.323	361.573	284.874	315.033	253.029	289.754	392.038	334.915	288.055	221.909	404.098	418.547	338.246	262.324	394.112	348.438	234.818	338.299	260.725	358.266	306.969	353.611
305941	3.21504	22.4299	17.3515	17.0238	36.1811	22.1675	28.2968	22.7725	30.591	38.7814	54.3777	10.9108	7.52693	11.1521	17.8015	6.6585	28.7296	10.6509	37.1522	24.3154	6.87764	39.432	25.8825	7.78867	28.1277
24668	1497.16	1396.96	1502.43	1516.63	1561.08	1238.88	1373.58	1234.28	1433.19	1207.12	1239.95	1195.73	1180.78	1118.24	1215.93	1206.84	1165.27	1211.92	1285.54	1196.06	1221.42	1102.18	1092.93	1215.08	1224.01
362272	36.4336	25.1616	61.5636	76.3375	99.0852	13.1304	30.5605	59.1814	37.7256	24.2426	27.6721	28.9435	37.9752	38.8195	31.1644	28.9823	25.7987	34.2053	23.8025	25.4818	35.3479	33.3696	33.7365	58.6911	53.0574
291182	251.237	363.762	317.374	252.492	271.079	326.398	299.606	372.835	349.507	344.511	326.123	337.515	390.924	378.081	333.004	322.709	352.508	337.369	321.389	307.826	297.756	292.97	290.293	311.738	292.13
294718	70.92596667	89.57243333	97.7945	88.9649	94.3569	85.71866667	69.16623333	85.18586667	76.5533	74.14323333	69.34606667	68.65093333	60.16403333	66.49736667	73.9658	82.60653333	65.0316	84.36903333	69.04993333	64.28643333	62.78243333	65.18103333	93.17656667	52.24793333	59.20096667
316085	182.484	187.158	184.828	181.839	282.423	262.872	276.982	218.394	271.986	300.843	293.284	331.582	265.496	233.727	223.07	277.117	316.626	239.883	301.778	273.693	195.004	235.058	181.184	202.264	220.881
25522	156.768	82.597	68.0853	93.4454	134.237	103.424	113.917	91.3113	85.5692	72.967	65.3928	102.97	55.2154	90.0764	81.5925	102.519	81.0052	77.8882	103.747	115.913	38.7123	80.6671	80.1775	71.1988	90.5094
361153	139.009	132.292	132.119	141.048	108.348	96.648	102.276	106.415	118.453	134.098	130.827	88.6894	123.487	67.1181	89.0063	121.224	75.9091	104.734	99.4251	131.756	153.201	137.675	125.678	101.789	130.664
315309	45.78946667	67.13893333	64.1993	70.27876667	63.20803333	82.29153333	86.70973333	67.43883333	47.0479	67.19923333	74.1024	75.803	68.6632	76.3841	85.46963333	61.49553333	79.99556667	70.7789	75.88653333	76.487	82.702	90.783	63.5771	76.7181	85.712
83830	35.3058	38.5028	30.5639	24.7329	49.4873	45.8175	43.9834	6.84058	44.8007	4.85738	41.6655	21.7574	1.03584	25.1714	26.4585	31.8003	22.2466	27.3276	20.0179	34.7837	22.8602	67.0582	36.9444	6.3635	14.5084
294333	25.31095	35.51325	49.8354	18.685575	54.73205	46.55105	23.91175	32.9871	27.97555	15.95619	41.19455	42.5431	41.45995	42.18885	29.6868	26.96215	40.5901	27.68115	20.452105	28.6332	37.72975	35.2282	29.37765	45.77765	30.84115
54225	4935.9761	5308.2716	4612.4469	5112.8345	5012.9412	4772.3605	5289.7225	4985.21935	5164.541	5062.2525	4970.1065	4606.94055	4657.43055	4307.6146	5427.1993	5167.41555	4685.97275	4474.3839	4846.7123	5172.58305	5205.1915	5518.0172	5173.238	6036.5757	5627.519
298705	70.6506	58.4162	57.9171	42.3618	62.2395	22.35161	33.25585	19.00317	23.99116	21.59075	14.495975	17.560095	38.65835	21.68689	28.633525	4.74988	29.68095	21.72555	8.559815	23.8881	18.16065	19.93335	21.5878	23.2031	5.316885
305135	396.334	383.726	291.544	293.039	429.686	355.271	423.122	384.688	372.544	353.862	495.759	371.072	523.503	601.849	683.284	552.184	737.188	698.071	636.944	596.393	398.287	489.972	459.059	555.605	563.99
261736	528.188	699.826	579.952	573.42	632.541	761.856	776.981	764.681	820.061	844.892	850.953	774.215	818.48	871.629	855.028	784.88	732.149	945.75	770.023	801.911	790.096	870.307	803.484	854.221	821.728
116728	18.84978	20.83665	12.67981	31.88345	22.07985	14.02528	11.271265	23.70405	22.3351	24.53976	23.4166	23.3902	13.50875	10.34933	17.86504	18.1412	17.93965	23.72755	18.6303	18.85375	15.67305	23.7732	16.707175	26.4288	15.062785
25095	25.3709	37.7542	47.4082	21.1861	32.4725	27.6058	16.8845	33.7111	23.6454	25.2071	15.4638	23.9497	23.2474	16.0488	7.6604	6.05597	4.96793	3.19684	25.5594	12.2769	5.81456	29.511	30.9278	29.9727	28.6598
116673	27.278935	17.05092	25.454755	56.3318	19.01732	14.26928	15.67756	14.45969	25.93743	21.68437	15.14975	13.524325	5.32181	11.321285	21.902495	4.45098	5.063555	17.033605	4.849275	11.8525	33.27735	12.12744	16.4759	3.954915	19.866045
79254	1.58658	2.50256	1.18385	2.71076	2.99471	1.7735	1.76733	1.52541	2.02631	1.55563	1.04332	1.12066	1.67917	1.06324	1.05998	1.12412	1.34018	3.23311	2.22938	3.44589	1.61104	7.63869	1.79299	1.84866	1.83724
361916	43.190375	55.4027	63.93315	52.56015	56.65898	32.15535	58.58645	47.4935	40.6159	44.719155	37.07895	41.84073	54.47298	51.403115	33.33875	24.88339	23.804124	32.853	44.55979	50.54155	47.0584	43.45485	48.1498	41.90515	39.59855
84581	120.896	133.965	194.779	208.135	171.124	116.785	157.527	68.2413	116	71.4987	78.7442	128.392	100.018	78.9387	99.2071	77.1057	78.8192	109.687	165.974	94.056	92.3181	139.697	116.81	99.8467	93.7211
59325	24.5032	14.0239	26.7601	29.8346	23.168	28.2791	18.4172	35.8754	27.6871	36.1437	17.5743	19.5675	7.28657	14.0866	11.233	23.1027	25.8404	30.4548	34.9916	26.1145	18.5585	21.1433	18.2907	26.3932	22.8413
287525	57.549	119.164	83.1085	52.3501	55.3393	65.7634	55.22	70.0715	81.0432	56.1339	42.4629	71.0844	58.785	33.1824	45.4348	47.1242	52.2772	95.9649	53.7717	43.0885	39.31	42.0792	64.96	63.8924	63.6516
310533	486.252	478.43	431.922	456.102	385.93	531.336	483.815	548.805	432.662	498.709	461.688	534.208	522.67	510.816	453.986	585.307	414.14	474.91	513.107	466.262	447.007	461.939	474.231	496.326	466.061
304743	47.71045	41.8238	51.4036	31.786	47.3014	58.0195	42.8284	42.20895	32.46025	43.28035	45.47005	50.6678	38.5084	33.7016	36.9424	34.6369	45.71275	33.11795	33.1612	41.33535	42.83355	38.8532	35.77735	50.43855	40.0407
291750	352.383	365.979	303.88	285.85	318.875	354.453	330.63	303.785	304.468	359.522	290.533	305.867	343.21	335.457	346.811	329.883	329.082	369.246	271.971	310.842	374.98	353.344	361.102	339.638	315.029
140942	260.602	366.855	1075.57	1032.16	893.776	196.354	248.742	208.234	301.948	242.134	60.917	81.8091	80.7033	144.001	183.258	142.299	95.9838	85.2742	51.6412	50.8658	118.796	70.8449	109.958	92.132	105.763
59116	21.0345	15.1476	3.11085	4.21154	18.4734	17.7574	15.338	13.865	3.27678	25.4321	16.3436	22.4489	15.4334	13.7253	17.6671	11.1277	14.2302	13.5349	16.3743	17.1831	7.22964	8.90869	27.2223	15.1489	23.2595
360531	322.216	237.377	284.606	330.219	271.254	250.845	300.505	176.202	223.213	243.778	252.278	223.664	224.545	210.277	239.953	236.955	260.192	206.209	302.69	286.629	269.9	262.744	284.398	258.601	251.389
29538	3.36817	17.5467	11.9694	3.01447	18.7114	1.34137	1.40927	3.47075	5.49166	3.54628	8.6036	13.0177	6.60201	13.6905	3.15154	1.62588	4.66579	11.6498	7.08395	13.098	1.66982	7.30085	1.38554	16.6028	2.82217
361452	160.266	170.535	180.033	155.699	193.158	161.625	167.96	152.664	157.229	147.331	144.615	166.922	173.583	153.753	161.551	164.194	161.12	182.292	123.968	161.269	154.425	128.223	239.952	126.332	146.865
361796	135.737	164.6	172.121	214.043	99.8045	153.926	152.174	95.1137	152.82	109.608	128.345	138.402	175.096	149.12	184.151	106.508	119.789	123.057	136.348	137.985	178.383	174.663	158.787	122.776	119.486
301382	59.9679	59.6489	74.9982	82.9603	61.1929	89.1986	53.4201	69.6004	50.6355	59.9758	53.3332	52.2554	64.1499	47.5752	62.081	70.3832	75.6366	51.0382	74.9004	68.3233	71.9425	64.9472	64.9125	59.5818	60.8104
498538	138.46	108.762	144.76	126.913	139.904	128.415	124.666	128.759	96.5381	134.05	137.796	183.214	146.928	82.6026	115.42	134.305	89.7828	130.819	100.901	139.611	112.978	87.102	70.9906	102.897	155.474
29227	307.731185	303.680535	234.54394	286.264485	311.578545	307.07017	271.92087	277.793515	297.9706	325.24835	456.91395	407.694405	493.9995	476.51073	521.310145	548.63495	489.478595	455.0682	506.85825	483.01992	374.89665	378.457065	338.44741	500.308875	550.8766
373065	326.555	310.8595	319.3615	310.1165	311.3685	285.5415	408.6795	337.0995	354.6845	356.8315	356.7245	373.459	397.2145	425.198	368.0035	395.257	384.5	409.946	363.611	395.1095	337.3755	325.9795	325.0625	342.514	314.0115
296408	54.4804	35.9982	34.0125	38.9204	47.7152	50.6554	73.6958	79.2329	42.438	52.8151	26.3569	25.4427	61.9106	33.4828	100.437	34.4737	37.597	47.0076	41.0669	66.3468	46.3196	37.2159	34.3101	46.8172	43.6029
296235	3.32229	3.20628	1.57762	12.589	2.21094	4.05718	1.79563	4.65447	1.53683	8.64089	2.32192	2.01735	1.41761	2.82752	15.2896	7.54401	20.6464	3.32785	3.74279	3.71983	5.40725	5.50586	12.9668	21.7924	3.15675
29639	109.046	107.772	124.399	168.501	81.003	68.9343	54.7546	88.8211	83.0869	73.1815	60.6941	113.771	104.49	86.6052	50.2229	60.4928	80.9592	50.3828	39.8491	73.9819	90.7251	40.8046	90.2171	79.3494	43.0621
303414	10.98105	15.684255	10.00288	14.05785	9.857905	3.924085	7.585475	3.32164	8.24089	12.474935	9.456335	8.074965	16.16825	5.433615	2.356815	13.8429	6.72871	14.3504	11.505115	10.64669	12.22457	8.44212	16.03644	7.83674	5.260875
313519	240.839	240.557	222.792	237.964	236.331	265.658	271.007	281.372	282.868	244.221	270.916	290.771	327.181	280.946	287.472	278.727	270.352	253.981	292.792	316.636	291.27	297.16	238.269	292.37	255.213
360526	84.20105	105.93285	102.7621	112.67175	98.30823	105.665865	99.16523	121.42125	104.5866	126.67875	143.79445	114.3072	91.4185	118.6641	129.38975	119.7923	123.7164	141.38665	116.1456	122.6361	155.5544	110.75065	125.34275	129.45015	119.1261
313495	7.1223	24.7154	30.7944	20.8294	19.1199	34.8762	18.7836	25.3033	41.6015	17.2748	23.5684	31.7075	4.55203	26.3537	14.2662	20.4309	33.6423	15.0961	34.7771	16.0225	9.68492	17.8574	24.0946	33.0795	33.0119
309656	289.829	241.5635	273.9615	229.0495	240.5995	338.653	380.646	344.3285	347.201	349.072	239.0745	344.1435	377.066	357.471	374.506	344.0555	419.767	282.474	363.8885	344.7225	324.05	365.439	384.8065	343.705	376.9475
29446	14.853	20.5456	10.5042	10.0858	6.51145	10.3519	21.3199	39.9162	9.34131	30.7575	40.5647	9.53613	8.11913	8.94903	29.1399	15.1695	4.67197	24.1227	4.01308	23.2506	6.52265	16.7381	23.4462	40.9893	22.3933
288264	74.40736	67.38618	61.25294	64.55912	61.3444	80.79304	59.75014	48.68562	64.17294	63.11338	54.8486	54.43806	56.87274	50.53922	60.4125	46.15908	45.19008	49.22836	54.34722	63.29248	58.08274	65.8499	73.12258	50.459018	61.94656
360785	446.048	390.287	372.9085	387.7225	358.454	312.8355	393.688	297.3635	404.9835	326.2625	322.588	271.309	314.939	346.7935	319.998	294.154	290.234	325.764	355.175	337.3085	356.6195	329.6435	330.5295	324.4495	336.931
24888	120.1943	84.0579	83.44135	71.2337	83.1607	98.96135	67.40719	61.2835	72.77045	72.13115	77.6375	76.0975	67.60655	59.6499	78.6769	73.6862	68.17395	88.29865	74.1331	85.2334	93.92725	57.5393	67.04105	95.72305	89.33105
362434	1260.03	1226.53	1151.1	1092.61	1085.66	953.626	1113.05	860.617	1061.49	1003.43	825.892	961.959	1181.63	1088.43	1102.18	848.551	1133.1	1345.86	1019.95	1080.58	1139.22	1137.7	1021.51	1019.71	968.651
89809	149.7464333	147.5861333	193.9116	156.9845	188.0809667	239.1616667	303.715	246.703	316.5196667	297.9876667	314.4963333	255.4133	362.352	388.587	384.4246667	387.8673333	326.4043333	272.5925333	364.641	347.5876667	239.6136667	241.7846667	225.0213333	324.8586667	378.229
298936	4.65612	8.71455	0.510569	6.10447	8.84537	1.95086	3.83323	8.52433	5.53297	8.83521	14.2614	15.538	14.4079	0.741347	5.16124	12.1839	16.4119	7.89579	13.7398	18.0444	0.634035	10.6219	13.6449	10.1883	12.7576
25246	3413.8	3361.06	3357.3	3602.74	3664.27	2582.41	2917.05	2672.27	2895.72	2129.24	2628.78	2522.96	2633.09	2351.52	2372.83	2122.81	2366.29	2108.16	2880.67	2463.89	2965.86	3684.31	2519.86	2485.3	2572.16
499974	66.0231	56.9593	64.7128	61.2904	72.213	59.7407	54.1788	63.1448	66.548	63.495	41.5118	51.2294	42.247	38.9849	66.7805	50.5614	54.7523	59.4317	48.8938	53.7516	61.2965	48.7914	65.7834	57.2765	45.927
266771	17.3136	30.1567	22.7624	10.962	26.0576	4.19902	24.2045	37.3866	20.3626	30.9476	6.76181	19.8782	4.66719	6.8881	4.88835	5.62305	14.6161	8.51692	37.1401	16.0546	37.4474	38.7571	22.2222	5.77352	20.684
292129	13.1805	3.38135	11.6301	20.9811	27.4267	14.1164	1.62938	7.24133	4.37937	14.7566	11.3764	12.6942	10.7994	0.868426	15.7748	9.07361	15.0186	6.57312	11.4471	14.8493	3.60031	6.27334	18.8257	2.34826	16.1726
312492	68.8896	66.3104	76.4205	92.34605	103.7485	71.87145	69.199	68.3681	76.3651	100.07635	67.42325	78.7532	81.42235	73.3104	52.90405	53.7232	63.3409	72.80205	62.21765	55.2653	67.6061	62.70965	45.7543	67.5435	68.4297
311384	114.592	137.063	164.554	156.103	172.804	110.632	104.446	93.2444	108.816	110.326	147.264	98.9301	125.989	123.186	123.706	124.756	64.8975	73.1398	94.3588	95.3637	72.1872	87.2022	91.8578	115.399	79.6472
497914	86.6328	81.5421	88.2794	62.1302	83.6528	77.1554	80.224	58.5414	118.044	76.1729	86.2434	77.4534	74.6774	70.3234	39.9885	84.8782	88.4331	61.3452	91.1928	87.6422	68.3947	42.2608	67.9297	81.2195	68.8989
304007	22.7941	25.6014	19.599	3.42852	21.9156	25.7078	25.2734	39.0852	16.7692	40.0712	37.976	17.156	18.9698	26.713	24.8697	17.8932	33.1653	15.7263	14.9086	24.7944	37.2872	30.8597	22.0225	32.7184	28.3963
63997	241.314	308.016	164.339	211.643	306.637	305.333	384.245	225.143	355.782	276.753	399.661	495.4	549.601	501.389	546.741	358.1	532.066	441.28	435.674	550.626	564.838	599.61	476.398	507.031	631.92
362051	323.2296667	354.0752	374.3731333	387.1813333	333.8997333	417.3780667	372.7083667	392.3076667	413.3750667	449.5986333	380.6767	379.6920667	394.5346	426.3398667	434.9191667	525.9448	367.6151667	427.3102333	396.2563333	397.4183667	441.8437333	393.5818667	403.3579	363.6616	325.2591333
246247	76.9222	78.17753	63.43505	66.52285	69.32558	74.25955	75.1679	56.8567	100.80015	62.8593	79.4668	67.63205	71.18745	69.3528	73.9419	54.6678	74.4779	81.6973	81.12965	70.68285	79.716	74.0449	87.6691	82.812	64.160215
25096	121.697525	111.336445	108.8202	90.101125	91.87905	168.1070275	167.3586675	151.8537675	136.6666125	186.1453325	132.3007	131.43242	122.2903225	148.704365	126.5651775	117.877745	109.74028	118.1152175	110.3828525	130.4294275	112.89297	96.36575	131.0902875	109.3458175	118.57568
315731	18.5211	12.6726	6.16647	18.8757	2.07029	2.26145	6.76108	2.01225	3.28004	1.23336	13.3471	2.21135	1.66008	1.04812	19.3076	24.2284	1.77344	1.90014	2.49601	12.3896	6.84064	1.68462	2.05604	7.67589	6.06291
305606	278.463	371.639	270.218	236.817	328.236	295.458	271.6	341.206	158.421	260.324	270.444	321.001	299.752	305.067	307.468	370.646	259.942	342.309	292.877	273.015	276.95	221.842	305.049	370.079	324.5
362774	1432.39	1665.18	1704.34	1604.6	1696.23	1717.14	1854.34	1685.42	1636.91	1234.34	1792.41	1666.02	1740.58	1410.88	1653.4	1209.59	1624.63	1436.39	1621.9	1541.92	1470.19	1775.91	1461.25	1747.86	1596.18
116664	820.312	715.582	826.456	848.037	848.439	765.263	839.271	904.472	961.865	865.984	949.086	821.885	730.521	928.907	826.273	986.39	918.396	965.187	957.534	980.159	938.148	881.386	838.962	915.593	900.227
100361147	26.3814	13.4985	20.826	19.1157	14.6021	4.91106	14.2436	19.7305	6.69231	1.15514	5.35016	15.1894	12.3445	8.15608	11.1937	12.3226	6.77666	5.32624	17.6228	15.6423	6.12528	10.8484	2.31514	11.801	15.2489
291085	113.782	139.691	130.075	129.145	146.353	121.708	104.666	118.908	104.305	135.947	99.6636	95.7564	114.888	86.5886	98.6099	122.535	94.5509	128.506	92.3309	114.44	116.496	102.226	98.5154	108.129	105.362
315567	15.0252	1.29772	3.76853	6.86587	20.211	2.42083	1.48097	22.5246	2.84017	23.8944	15.1784	24.4288	18.4394	9.68903	12.126	3.61654	5.44664	26.3605	22.1797	18.7887	9.9603	20.436	3.53061	15.1687	17.9586
29398	166.301	139.951	193.1	203.057	137.069	175.124	133.394	198.298	158.764	156.239	189.172	192.325	185.647	179.941	171.287	183.085	184.99	125.357	163.452	146.601	163.869	151.419	154.036	191.206	150.97
362078	153.162	185.105	161.914	137.93	142.614	165.703	173.326	148.014	142.876	179.332	106.922	184.992	193.931	141.534	175.046	137.693	180.568	191.415	143.593	174.513	121.244	180.955	185.7	122.578	117.108
293054	362.892	310.321	294.005	343.356	327.471	261.162	286.173	276.328	290.534	262.377	215.901	227.621	219.859	243.631	211.376	214.893	248.405	219.154	249.78	223.395	254.498	249.846	248.344	238.746	231.527
25571	2893.83	3074.33	2760.51	2629.13	2718.84	4096.01	3912.35	3897.94	3718.91	3536.31	3743.97	3250.67	4077.46	3322.07	3558.8	3581.03	3552.74	3236.59	3468.92	3522.14	3745.09	4753.26	4228.51	3903.39	4348.94
89827	252.886	184.369	235.367	163.69	181.401	167.626	188.75	180.463	157.657	202.453	162.974	169.423	175.703	168.492	134.344	179.371	116.007	170.494	128.67	124.298	141.155	143.16	168.056	129.434	159.805
26295	228.3035	247.13755	249.77	214.20145	228.57725	287.2535	198.2965	282.7438	261.358	211.8793	269.9962	243.1005	297.01335	284.18705	289.7865	260.9323	236.15855	230.9549	227.21415	246.89225	295.814	295.751	330.6075	248.38975	258.30325
499672	181.713	162.342	176.119	191.269	138.009	201.27	195.442	164.433	237.575	184.065	117.76	153.18	144.732	184.087	97.0453	217.768	175.91	140.086	164.469	181.532	222.776	203.077	258.165	173.437	173.889
499747	44.6836	23.8428	5.77036	59.5357	29.6314	39.0852	34.0427	17.2339	40.6169	54.9168	51.2015	44.6216	30.0875	49.51	49.9081	27.2779	23.64	40.2013	40.948	43.69	48.4823	39.4892	46.1856	22.1336	53.7346
303702	55.1396	36.8149	31.06	58.3067	68.5376	40.321	59.5034	13.2386	44.1941	60.8945	29.775	30.047	42.4378	44.5962	31.6438	8.11045	41.9102	31.9397	42.4199	5.48676	47.868	25.7448	34.2784	5.56558	26.5023
288091	173.038	194.246	189.068	213.694	158.115	229.568	204.038	228.723	199.122	239.103	194.261	246.131	214.436	253.504	220.397	218.312	242.939	237.007	212.566	188.263	209.913	191.62	192.715	205.986	194.659
309275	61.2761	23.4553	48.0536	53.11	31.8943	12.4194	47.6767	41.4398	50.0974	60.4713	22.8842	37.5218	26.774	26.8517	29.7891	42.0114	53.1499	49.2795	45.1649	43.6464	50.8585	33.5547	34.9733	48.3478	31.8642
501005	7.893585	12.268115	13.67857	13.259485	18.03045	9.527945	10.90458	7.15962	2.69326	7.62608	17.27816	8.67895	15.38023	1.3538085	8.606975	2.5732245	8.7539	9.51299	20.11405	6.539645	9.04534	10.675765	14.9072	7.324305	12.23589
298712	81.3534	101.235	99.1121	124.081	138.326	99.3427	125.155	92.3626	139.247	103.522	74.1838	82.3411	71.8085	100.029	83.9472	101.202	90.0469	97.4028	117.639	113.677	149.213	133.728	147.058	115.897	109.993
24582	39.946575	47.576745	52.910395	70.76043	36.34504	63.793695	70.129095	59.717165	55.48572	99.7238	77.8661	49.87641	29.489205	27.522755	49.240405	90.159275	45.750565	55.1685	57.559605	48.868835	38.38335	65.932	52.522595	60.280185	53.12101
365252	67.3543	69.6031	84.606	78.0198	88.5167	74.2582	65.8311	60.3864	72.5676	70.0942	62.0237	82.3426	54.55	78.1054	77.4592	78.8855	37.697	78.0901	61.3343	54.77	67.8456	56.3165	62.3151	70.8158	56.2422
287424	26.3344	9.39619	2.15707	21.492	24.4518	20.4738	33.2387	38.717	31.1404	19.2205	25.0716	26.8132	12.9566	35.2159	25.0512	21.3772	24.4865	22.8495	28.2871	29.1603	15.5407	29.4349	31.0222	36.0686	31.7254
290596	1939.73	1821.28	1974.97	1993.9	1698.48	2134.42	2449.85	2301.07	2231.88	2005.23	1536.92	1733.98	1789.33	1792.5	1740.13	1929.82	1833.79	1627.71	1852.65	1949.61	1931.94	2109.1	1907.01	1893.89	1782.63
26760	639.706	586.265	763.51	765.784	667.189	1117.94	1323.48	1131.31	1509.27	704.105	538.808	912.402	653.234	687.472	1265.42	897.587	785.435	1037.05	1144.07	846.77	1106.11	1589.88	1075.16	315.018	802.226
361129	24.331785	16.251885	11.318955	23.58768	24.79023	35.1397	17.619465	20.71761	18.52788	29.697	17.976525	14.40661	8.86486	19.16107	27.6764	43.31535	22.22005	29.327295	8.33137	27.0666	26.977405	28.265005	24.575025	6.35696	7.26192
81632	810.247	757.948	800.319	859.345	1003.31	819.301	1010.97	762.643	980.011	967.75	1142.03	1027.88	1373.31	1005.15	999.521	818.108	1016.84	843.017	988.599	1091.35	921.302	1129.58	983.815	1139.77	1289.21
170673	78.8768	59.6101	43.3156	71.617	65.6251	43.917	45.3842	43.8711	33.1834	45.3748	59.1701	61.5591	39.1906	67.334	60.261	58.4707	37.7283	54.2909	68.7178	48.2044	64.8376	45.6477	63.5471	53.6683	53.9247
304709	172.1471	227.8091	140.94265	170.4845	120.6597	179.9972	227.7825	162.35815	157.176	163.25555	116.97505	104.08015	123.7639	135.0726	117.6232	104.29165	107.1043	119.793	133.83145	126.1363	170.5971	161.39325	192.8535	125.79975	102.2039
58839	583.866	715.514	873.661	841.685	901.51	698.289	799.64	785.895	721.44	720.569	959.284	636.562	961.719	884.416	860.47	834.499	691.854	823.162	538.387	754.762	863.698	852.484	961.68	726.039	494.449
