"id"	"X66_D0"	"X68_D0"	"X69_D0"	"X66_D4"	"X68_D4"	"X69_D4"	"X66_D7"	"X68_D7"	"X69_D7"	"X66_D28"	"X68_D28"	"X69_D28"
"ENSMMUG00000027586"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027587"	13	7	12	6	16	17	16	26	16	21	15	13
"ENSMMUG00000027588"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027589"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027590"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027592"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027593"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027594"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027595"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027596"	5	0	2	0	0	3	1	2	0	2	0	0
"ENSMMUG00000027597"	0	0	0	3	0	0	0	0	0	0	0	1
"ENSMMUG00000027598"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027599"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027600"	105	156	170	81	301	141	263	80	88	89	264	159
"ENSMMUG00000027601"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027602"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027603"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027605"	1	2	3	0	2	3	1	1	0	4	1	0
"ENSMMUG00000027606"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027608"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027610"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027611"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027612"	0	0	0	0	0	1	0	0	1	0	0	0
"ENSMMUG00000027613"	2	0	1	0	0	0	1	1	2	0	0	0
"ENSMMUG00000027614"	3	0	2	2	6	3	3	5	3	0	0	0
"ENSMMUG00000027615"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027616"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027617"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027618"	0	0	0	0	0	1	0	0	1	0	0	0
"ENSMMUG00000027619"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027620"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027621"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027622"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027624"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027625"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027626"	0	0	0	0	0	1	0	0	1	0	3	0
"ENSMMUG00000027627"	0	0	1	0	0	0	3	0	2	0	1	0
"ENSMMUG00000027628"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027630"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027631"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027632"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027633"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027634"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027635"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027636"	0	0	0	0	0	0	0	0	0	0	1	0
"ENSMMUG00000027637"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027638"	0	0	0	0	0	0	1	0	0	0	1	0
"ENSMMUG00000027639"	5	3	0	6	3	9	3	4	10	0	6	2
"ENSMMUG00000027640"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027642"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027644"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027645"	0	0	0	0	0	0	0	0	0	0	1	0
"ENSMMUG00000027646"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027647"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027648"	6	1	3	6	5	1	6	5	5	0	0	0
"ENSMMUG00000027649"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027650"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027651"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027652"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027653"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027654"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027656"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027657"	0	0	0	0	1	0	1	1	2	0	1	0
"ENSMMUG00000027658"	7	4	8	3	5	12	7	9	13	8	9	1
"ENSMMUG00000027659"	1	0	0	0	0	0	2	3	1	0	0	0
"ENSMMUG00000027660"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027661"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027662"	11	2	1	0	0	1	0	0	0	7	21	0
"ENSMMUG00000027663"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027664"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027665"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027666"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027667"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027668"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027669"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027670"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027671"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027672"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027673"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027675"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027676"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027678"	10	2	3	6	10	1	42	35	50	4	1	9
"ENSMMUG00000027679"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027680"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027682"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000027683"	4	1	8	5	3	5	0	3	1	7	4	0
"ENSMMUG00000027684"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027685"	268	112	168	283	152	271	457	359	873	145	249	167
"ENSMMUG00000027686"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027687"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027688"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027689"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027690"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027691"	0	0	1	0	1	1	3	1	2	0	0	0
"ENSMMUG00000027692"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027693"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027694"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027695"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027696"	0	0	0	0	2	0	1	1	2	2	0	0
"ENSMMUG00000027697"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027698"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027699"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027700"	0	0	0	0	0	0	1	3	0	0	0	0
"ENSMMUG00000027702"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027703"	0	0	0	0	0	0	0	1	1	0	0	0
"ENSMMUG00000027704"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027705"	0	9	1	1	1	0	0	1	1	0	4	0
"ENSMMUG00000027706"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027707"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027709"	0	0	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000027710"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027711"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027712"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027713"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027714"	1	0	0	0	3	3	5	14	5	0	0	0
"ENSMMUG00000027715"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027716"	0	0	0	0	0	1	0	0	0	0	0	0
"ENSMMUG00000027717"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027718"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027719"	1	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027721"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027722"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027723"	0	0	0	0	0	2	0	1	2	0	0	0
"ENSMMUG00000027724"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027725"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027726"	1	1	4	1	0	0	4	3	1	0	1	0
"ENSMMUG00000027727"	0	0	0	0	2	0	0	0	0	0	0	0
"ENSMMUG00000027728"	0	0	0	1	0	0	1	0	0	0	0	1
"ENSMMUG00000027729"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027730"	1	2	1	0	0	0	3	0	0	2	4	0
"ENSMMUG00000027732"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027733"	0	0	0	0	0	0	0	1	1	0	0	0
"ENSMMUG00000027735"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027736"	0	0	0	2	0	0	0	1	2	4	2	0
"ENSMMUG00000027737"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027738"	0	0	0	0	0	1	0	0	0	0	0	0
"ENSMMUG00000027739"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027740"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027741"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027742"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027743"	3	1	3	3	5	7	9	43	30	4	6	0
"ENSMMUG00000027744"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000027745"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027747"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027748"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027750"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027751"	0	0	0	0	0	1	0	1	2	0	0	0
"ENSMMUG00000027752"	2	7	4	3	1	6	2	5	9	0	14	8
"ENSMMUG00000027753"	2	0	0	0	0	0	1	1	0	0	2	0
"ENSMMUG00000027754"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027755"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027756"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027757"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027758"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027759"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027761"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027762"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027763"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027764"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027765"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027766"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027767"	0	1	3	0	1	2	1	0	0	3	1	0
"ENSMMUG00000027768"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027769"	6	1	25	20	2	50	19	1	52	4	3	26
"ENSMMUG00000027770"	0	0	0	1	0	0	1	0	1	2	1	0
"ENSMMUG00000027771"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027772"	0	0	0	0	0	1	0	0	1	0	0	0
"ENSMMUG00000027773"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027775"	5	1	9	1	5	1	4	2	0	4	0	3
"ENSMMUG00000027776"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027777"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027778"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027779"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027781"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027782"	2	0	0	0	0	1	1	8	3	2	0	5
"ENSMMUG00000027783"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027785"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027786"	8	6	18	9	5	8	17	13	15	12	18	13
"ENSMMUG00000027787"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000027788"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027789"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000027790"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027791"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027792"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027793"	12	13	18	6	18	18	9	12	11	18	35	14
"ENSMMUG00000027794"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027795"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027796"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027797"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027799"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027800"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027801"	1	0	1	0	0	0	3	2	0	0	0	0
"ENSMMUG00000027802"	10	3	3	12	8	7	8	12	16	7	1	0
"ENSMMUG00000027803"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027804"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027805"	0	0	1	0	0	0	1	1	0	0	0	0
"ENSMMUG00000027807"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027808"	0	0	0	2	0	0	0	0	0	0	0	0
"ENSMMUG00000027809"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027811"	2	0	3	1	0	0	2	0	0	0	2	0
"ENSMMUG00000027812"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027814"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027816"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027817"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027818"	0	0	0	1	2	2	0	1	2	0	0	0
"ENSMMUG00000027820"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027821"	11	8	13	13	16	9	46	14	23	7	6	13
"ENSMMUG00000027822"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027823"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027825"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027826"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027827"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027828"	1	2	2	0	0	3	0	0	1	0	0	0
"ENSMMUG00000027829"	1	2	2	0	2	3	8	11	18	0	0	0
"ENSMMUG00000027830"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027831"	3	0	0	0	4	6	4	20	13	0	2	0
"ENSMMUG00000027832"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027833"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027834"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027835"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027836"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027837"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027838"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027839"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027840"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027841"	0	0	0	0	0	0	0	0	0	0	0	5
"ENSMMUG00000027842"	10	75	52	25	31	25	4	10	2	22	123	17
"ENSMMUG00000027844"	0	0	0	0	1	0	7	19	8	0	1	0
"ENSMMUG00000027845"	0	0	0	1	0	1	0	0	0	0	0	0
"ENSMMUG00000027846"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027847"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027848"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027849"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027850"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027851"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027853"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027854"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027856"	5	2	8	8	4	6	15	3	0	6	4	9
"ENSMMUG00000027857"	6	1	2	2	7	11	23	23	14	16	1	0
"ENSMMUG00000027858"	1	0	1	1	1	3	6	5	7	0	0	0
"ENSMMUG00000027859"	1	0	1	0	0	0	0	0	0	0	1	0
"ENSMMUG00000027861"	10	5	11	10	4	10	14	0	4	11	3	2
"ENSMMUG00000027864"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027865"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027866"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027867"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027868"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027869"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027871"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027872"	4	1	2	3	2	3	25	21	25	2	2	0
"ENSMMUG00000027874"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027875"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027876"	0	0	0	0	0	3	1	1	1	2	0	0
"ENSMMUG00000027878"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000027879"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027880"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027881"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027882"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027883"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027885"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027886"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027887"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027888"	2	2	0	1	6	10	22	71	42	1	1	0
"ENSMMUG00000027890"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027891"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027893"	1	0	1	0	0	0	0	2	0	0	1	0
"ENSMMUG00000027894"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027895"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027896"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027897"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027898"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027901"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027903"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027905"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027906"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027907"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027908"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027909"	5	2	0	0	4	9	5	0	1	10	2	1
"ENSMMUG00000027910"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027911"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027913"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027914"	11	5	9	1	3	10	7	32	29	19	4	0
"ENSMMUG00000027915"	0	0	0	0	1	0	0	0	0	0	0	0
"ENSMMUG00000027916"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027917"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027918"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027919"	4	3	1	8	6	7	7	7	3	0	3	0
"ENSMMUG00000027920"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027921"	3	0	0	0	2	4	2	4	7	4	4	0
"ENSMMUG00000027922"	0	0	1	0	1	0	0	1	2	0	1	0
"ENSMMUG00000027924"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027925"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027926"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027928"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027929"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027930"	38	37	57	63	57	79	89	30	70	46	72	58
"ENSMMUG00000027931"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027932"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027933"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027935"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027937"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027939"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027940"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027943"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027944"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027945"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027947"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027948"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027949"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027950"	3	1	1	0	0	1	12	19	19	0	0	0
"ENSMMUG00000027951"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027952"	1	0	0	0	0	0	0	2	2	0	0	0
"ENSMMUG00000027953"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027954"	6	0	4	4	0	6	2	8	8	0	0	5
"ENSMMUG00000027955"	2	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027956"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027957"	0	0	0	0	1	1	2	0	0	0	0	0
"ENSMMUG00000027958"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027959"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027962"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027963"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027964"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027966"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027967"	0	0	0	0	0	0	0	0	0	0	0	1
"ENSMMUG00000027968"	0	0	1	0	0	0	1	1	0	0	1	0
"ENSMMUG00000027969"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027970"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027971"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027972"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027973"	1	0	1	0	3	0	2	2	2	0	1	0
"ENSMMUG00000027974"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027976"	246	235	509	166	184	184	161	58	78	242	495	595
"ENSMMUG00000027977"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000027980"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027981"	2	0	0	0	1	1	4	4	3	8	2	0
"ENSMMUG00000027985"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027986"	0	0	0	0	0	1	0	0	0	0	0	0
"ENSMMUG00000027987"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027988"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000027989"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027990"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027992"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027993"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027995"	0	0	1	2	0	0	0	0	0	2	2	0
"ENSMMUG00000027996"	0	0	1	0	1	0	0	0	0	0	0	0
"ENSMMUG00000027997"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027998"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000027999"	4	3	4	3	15	11	38	15	26	17	5	3
"ENSMMUG00000028000"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028001"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028002"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028004"	1	0	2	4	0	11	3	3	3	1	0	0
"ENSMMUG00000028005"	0	0	1	1	0	0	0	0	0	0	0	0
"ENSMMUG00000028006"	0	0	0	0	0	1	0	0	0	0	0	0
"ENSMMUG00000028007"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028008"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028009"	21	11	17	18	6	19	100	97	214	43	20	27
"ENSMMUG00000028010"	0	0	2	1	1	1	0	0	0	0	0	0
"ENSMMUG00000028011"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028012"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028013"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028015"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028017"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028018"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000028019"	0	0	0	0	0	0	0	0	0	0	0	0
